,B_c01-TCL1A,B_c02-MS4A1-CD27,B_c03-CD27-AIM2,B_c04-SOX5-TNFRSF1B,B_c05-MZB1-XBP1,B_c06-MKI67,DC_c1-CLEC9A,DC_c2-CD1C,DC_c3-LAMP3,DC_c4-LILRA4,Epi-AT2,Epi-Ciliated,Epi-Secretory,Epi-Squamous,Macro_c1-C1QC,Macro_c2-CCL3L1,Macro_c3-EREG,Macro_c4-DNAJB1,Macro_c5-WDR74,Macro_c6-VCAN,Mast,Mega,Mono_c1-CD14-CCL3,Mono_c2-CD14-HLA-DPB1,Mono_c3-CD14-VCAN,Mono_c4-CD14-CD16,Mono_c5-CD16,Neu_c1-IL1B,Neu_c2-CXCR4(low),Neu_c3-CST7,Neu_c4-RSAD2,Neu_c5-GSTP1(high)OASL(low),Neu_c6-FGF23,NK_c01-FCGR3A,NK_c02-NCAM1,NK_c03-MKI67,T_CD4_c01-LEF1,T_CD4_c02-AQP3,T_CD4_c03-ITGA4,T_CD4_c04-ANXA2,T_CD4_c05-FOS,T_CD4_c06-NR4A2,T_CD4_c07-AHNAK,T_CD4_c08-GZMK-FOS_h,T_CD4_c09-GZMK-FOS_l,T_CD4_c10-IFNG,T_CD4_c11-GNLY,T_CD4_c12-FOXP3,T_CD4_c13-MKI67-CCL5_l,T_CD4_c14-MKI67-CCL5_h,T_CD8_c01-LEF1,T_CD8_c02-GPR183,T_CD8_c03-GZMK,T_CD8_c04-COTL1,T_CD8_c05-ZNF683,T_CD8_c06-TNF,T_CD8_c07-TYROBP,T_CD8_c08-IL2RB,T_CD8_c09-SLC4A10,T_CD8_c10-MKI67-GZMK,T_CD8_c11-MKI67-FOS,T_CD8_c12-MKI67-TYROBP,T_CD8_c13-HAVCR2,T_gdT_c14-TRDV2
CUBN,62,23,22,3,2,1,1,8,0,10,0,0,0,0,0,0,0,0,1,0,0,1,24,53,97,6,10,0,0,0,0,0,0,40,0,1,109,18,13,24,21,17,23,3,11,0,11,9,2,0,95,25,48,12,57,14,42,18,16,1,0,1,3,14
CUL4A,658,357,330,63,65,8,10,227,0,84,0,0,0,0,4,6,0,1,39,0,0,40,466,1638,2170,343,623,11,0,0,0,0,0,793,12,13,1258,272,279,345,220,290,281,109,214,0,303,232,58,9,959,369,841,376,1014,195,1031,480,490,101,5,53,24,414
CXCL1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,45,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CXCL12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CXCL8,22,4,1,2,2,0,0,34,0,0,0,0,0,0,4,12,0,2,64,0,0,10,1214,881,2222,93,158,26,1,0,0,0,0,12,0,0,32,2,8,6,7,7,11,3,4,0,9,3,0,0,19,6,9,9,21,3,20,16,7,0,0,0,0,2
CXorf56,252,125,94,24,20,1,1,72,0,30,0,0,0,0,1,0,0,0,7,0,0,5,107,391,477,80,164,0,0,0,0,0,0,222,5,3,313,57,51,84,48,69,64,24,39,2,45,62,12,2,274,78,177,64,212,43,214,161,115,27,1,13,5,66
CYB561A3,2731,1032,658,232,44,10,13,241,0,271,0,0,0,0,7,6,0,0,41,0,0,40,392,1381,1885,256,402,9,0,0,0,0,0,530,10,21,726,181,149,215,149,171,179,63,118,2,160,126,54,5,655,193,462,202,598,125,640,322,265,104,6,38,12,212
CYB561D1,166,66,67,20,9,2,0,41,0,11,0,0,0,0,1,1,0,0,6,0,0,15,57,285,414,40,114,0,0,0,0,0,0,391,6,4,391,85,75,112,86,68,64,27,61,0,87,80,18,1,301,86,167,91,325,62,465,218,100,20,3,13,4,122
CYB5A,1445,466,298,55,49,8,6,208,0,67,0,0,0,0,2,5,0,0,27,0,0,17,277,896,1289,177,324,2,0,0,0,0,0,633,14,28,781,230,133,252,142,163,215,88,166,0,175,162,38,3,959,292,473,174,560,131,711,392,637,79,3,48,12,280
CYB5R3,949,520,479,124,81,9,17,428,0,122,0,0,0,0,4,8,0,0,49,0,0,432,622,1919,2660,383,719,11,0,0,0,0,0,905,22,16,835,210,167,316,173,201,234,74,161,4,224,183,50,6,616,277,617,281,870,167,1051,521,357,88,2,44,20,292
CYCS,1962,924,703,167,191,24,22,468,0,186,0,0,0,0,5,11,0,0,73,0,0,136,880,3003,3862,678,1135,15,0,0,0,1,0,2587,32,42,2542,610,478,747,597,682,654,263,457,6,633,464,98,12,2207,833,2083,864,2340,529,2963,1637,1378,208,7,99,38,989
CYFIP1,16,39,55,4,9,0,14,263,0,22,0,0,0,0,6,7,0,0,44,0,0,40,433,1886,2561,341,435,7,0,0,0,0,0,19,2,0,38,18,28,40,16,17,34,15,16,0,11,14,2,0,21,28,15,2,21,4,13,24,37,2,0,1,1,15
CYP27B1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,4,2,0,0,0,0,0,0,0,0,0,3,2,2,4,0,0,1,0,4,0,0,0,1,0,3,1,0,0,2,0,0,1,6,1,0,0,0,0
CYP2C8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP2U1,511,212,124,30,6,0,1,67,0,47,0,0,0,0,0,2,0,0,1,0,0,7,17,138,126,48,130,0,0,0,0,0,0,169,3,4,261,39,28,40,36,31,38,13,26,0,35,15,3,2,229,58,127,40,135,26,171,94,58,7,0,4,2,57
CYP4F22,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,9,154,0,0,0,0,0,0,15,1,0,1,2,0,10,2,2,4,4,5,0,23,0,1,0,31,12,28,11,80,9,38,10,46,2,0,0,0,17
CYSLTR1,791,434,411,70,69,5,3,189,0,112,0,0,0,0,3,4,0,0,33,0,0,17,442,1483,1939,291,620,9,1,0,0,0,0,267,7,5,610,96,84,192,123,153,110,23,31,0,35,67,12,0,113,69,98,28,107,25,122,223,57,5,1,5,7,37
CYTIP,1939,731,534,147,210,21,19,380,0,147,0,0,0,0,5,10,0,0,72,0,0,57,969,2169,3155,494,1116,22,1,0,0,0,0,2647,28,35,4478,769,631,887,861,831,728,276,540,6,672,586,98,13,3453,1018,2091,844,2667,520,2935,1575,1202,182,8,87,46,983
DAZAP1,469,253,230,57,74,14,10,252,0,99,0,0,0,0,5,2,0,0,36,0,0,34,401,1711,2284,337,528,8,0,0,0,0,0,946,15,21,1020,233,190,304,148,200,248,76,176,0,231,198,77,10,836,293,637,282,892,158,984,537,392,130,4,63,17,279
DBNDD1,707,50,12,11,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,5,6,9,1,3,0,0,0,0,0,0,2,0,0,147,19,15,21,37,20,8,3,8,0,0,6,0,0,40,16,10,0,4,0,3,3,3,0,0,0,0,1
DCBLD2,59,21,8,3,3,0,0,26,0,13,0,0,0,0,0,0,0,0,2,0,0,3,38,171,237,23,35,2,0,0,0,0,0,29,2,0,132,12,16,15,19,21,8,4,4,0,15,8,1,1,88,12,16,7,22,9,21,16,12,4,0,0,0,8
DCHS1,5,2,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,39,26,8,6,1,0,0,0,0,0,5,0,0,73,19,3,16,10,11,11,7,3,0,1,1,1,1,65,11,8,2,5,2,1,8,9,0,0,0,1,5
DDIT3,787,322,200,59,53,3,6,185,0,22,0,0,0,0,3,3,0,0,36,0,0,109,443,1198,1628,249,359,10,1,0,0,1,0,643,17,11,908,161,118,190,211,239,193,59,112,3,162,120,9,5,678,227,557,240,656,180,700,419,253,44,3,30,11,190
DDIT4,702,374,300,62,66,7,19,507,0,202,0,0,0,0,4,9,0,0,26,0,0,42,395,1460,1485,408,580,5,1,0,0,0,0,2804,45,26,2553,508,366,949,582,724,739,256,411,8,564,322,52,2,2174,781,1433,608,1997,498,2794,1605,1239,100,2,63,14,731
DDO,1,2,0,0,0,0,1,28,0,1,0,0,0,0,0,2,0,0,3,0,0,1,39,196,222,45,58,2,1,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,2,2,0,0,0,1,0,0
DDR1,80,32,18,1,1,0,0,14,0,10,0,0,0,0,1,0,0,0,2,0,0,0,7,58,44,14,8,0,0,0,0,0,0,16,0,0,88,6,4,7,12,9,5,4,8,0,13,2,1,0,60,10,26,10,25,3,33,7,11,4,0,0,0,16
DDX27,952,463,339,74,98,8,15,321,0,116,0,0,0,0,5,5,0,0,33,0,0,32,369,1505,1942,307,462,5,1,0,0,0,0,802,17,16,1105,219,193,334,212,223,206,74,188,2,205,196,65,5,889,296,643,243,768,173,905,493,331,103,6,45,23,270
DERL3,573,223,139,11,254,19,1,7,0,228,0,0,0,0,0,1,0,0,2,0,0,7,1,22,24,2,5,0,0,0,0,0,0,24,0,3,25,4,3,7,1,1,6,3,3,0,5,5,5,1,16,6,14,2,11,3,20,8,6,15,1,12,1,10
DHCR7,89,47,49,4,24,4,4,31,0,13,0,0,0,0,0,0,0,0,1,0,0,38,23,70,86,16,21,0,0,0,0,0,0,123,2,4,222,45,40,46,44,55,54,29,37,0,70,24,15,2,177,78,177,71,170,40,198,119,127,28,0,13,0,74
DISC1,60,16,9,6,0,1,6,116,0,10,0,0,0,0,0,5,0,0,14,0,0,2,167,564,814,112,139,3,0,0,0,0,0,27,2,0,221,48,27,49,34,53,29,13,13,0,16,22,3,0,153,54,35,7,36,11,39,32,31,2,0,3,0,20
DIXDC1,25,16,8,1,6,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,4,13,48,87,7,13,1,0,0,0,0,0,14,0,1,67,10,11,12,5,13,13,1,4,0,11,4,1,0,95,18,17,6,40,10,50,9,14,5,0,1,1,41
DLGAP3,59,28,17,7,3,0,0,44,0,16,0,0,0,0,0,0,0,1,14,0,0,2,44,211,228,38,30,0,0,0,0,0,0,60,1,0,139,22,16,20,16,17,26,10,18,0,17,7,1,0,97,30,42,12,54,15,89,31,25,3,0,2,0,28
DNAH6,31,12,7,1,2,1,0,3,0,4,0,0,0,0,0,0,0,0,1,0,0,2,6,24,36,5,5,0,0,0,0,0,0,28,0,1,226,19,15,19,34,22,16,7,16,0,9,10,1,0,178,23,26,8,30,5,27,17,15,4,0,0,2,15
DNAL4,181,80,49,12,11,2,4,73,0,31,0,0,0,0,1,0,0,0,12,0,0,37,85,286,448,67,106,1,0,0,0,0,0,295,8,3,268,43,55,74,53,55,48,20,52,1,63,38,12,1,240,98,183,69,240,49,323,213,128,38,1,13,12,130
DOCK2,949,504,364,132,73,11,21,381,0,151,0,0,0,0,8,7,0,1,71,0,0,32,886,3180,5000,619,1156,15,1,0,0,2,0,1044,20,25,1050,213,255,331,177,256,283,103,223,0,318,251,57,6,914,371,951,404,1181,229,1236,656,457,135,5,59,23,444
DOK2,124,77,81,11,50,4,13,525,0,16,0,0,0,0,9,17,0,0,90,0,0,550,1132,4642,5918,919,1609,17,1,0,0,1,0,3266,34,37,1343,575,345,754,312,372,502,207,443,6,743,600,102,11,667,563,1959,938,2945,566,3888,1912,694,187,6,93,42,946
DPEP2,868,287,206,68,17,0,2,145,0,12,0,0,0,0,4,7,0,1,48,0,0,19,620,1943,3049,367,843,11,0,0,0,2,0,504,14,4,994,186,160,168,204,174,142,46,85,0,77,122,17,1,657,174,262,83,249,63,350,332,165,30,0,9,18,113
DPEP3,19,10,6,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,12,26,1,5,0,0,0,0,0,0,12,0,0,26,3,0,2,2,3,0,0,0,1,0,1,0,0,19,1,8,2,1,0,3,9,4,0,0,0,0,3
DRAXIN,60,25,17,9,5,0,2,27,0,14,0,0,0,0,1,0,0,0,5,0,0,7,87,180,338,40,57,0,0,0,0,0,0,286,1,4,71,11,15,15,15,9,12,5,11,0,21,18,1,0,60,19,34,21,188,40,438,153,38,10,1,15,1,27
DSEL,63,33,21,8,9,1,1,18,0,7,0,0,0,0,0,1,0,0,2,0,0,52,52,142,249,25,41,2,0,0,0,0,0,62,0,1,148,21,22,45,23,29,29,20,19,0,21,13,5,0,561,86,64,19,61,24,64,33,74,3,0,6,1,30
DSN1,269,105,85,19,46,7,0,37,0,71,0,0,0,0,0,0,0,0,6,0,0,9,47,181,226,45,87,3,0,0,0,0,0,179,2,17,258,33,39,51,37,53,45,13,36,0,37,29,32,2,174,39,98,45,127,30,229,94,48,62,2,41,1,45
DTX4,104,38,11,5,2,0,1,23,0,30,0,0,0,0,0,1,0,0,3,0,0,1,39,131,210,17,26,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1
DUSP1,5238,1988,1320,380,90,10,28,666,0,167,0,0,0,0,15,21,0,2,111,0,0,169,1789,6830,11971,1101,2028,32,4,0,0,2,0,3567,79,38,4058,998,786,1364,1277,1161,1274,505,894,10,1070,726,69,11,3997,1789,3575,1224,3543,946,4036,2392,2327,160,6,107,51,1786
DUSP10,150,105,48,8,6,2,3,71,0,7,0,0,0,0,1,1,0,0,12,0,0,5,129,378,603,51,81,1,0,0,0,0,0,269,17,7,168,45,45,74,40,61,68,26,44,2,74,156,18,1,133,90,233,104,264,84,289,229,117,23,0,17,10,79
DUSP15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DUSP28,356,184,118,36,55,5,3,90,0,60,0,0,0,0,3,3,0,0,13,0,0,94,197,760,1040,133,245,3,0,0,0,1,0,483,8,18,526,103,80,138,100,112,113,49,85,1,117,79,27,1,427,147,323,155,488,91,535,284,189,58,4,25,8,158
EAF1,245,119,93,9,16,4,4,116,0,38,0,0,0,0,7,8,0,0,48,0,0,33,655,1516,2852,197,294,9,0,0,0,0,0,438,5,7,264,81,62,91,53,72,83,37,88,0,98,74,17,2,249,95,267,127,363,90,460,242,159,41,1,15,5,162
ECD,721,340,266,62,40,4,5,142,0,76,0,0,0,0,3,5,0,0,23,0,0,30,253,719,963,161,286,6,0,0,0,0,0,731,16,12,963,189,174,239,161,197,191,77,154,1,217,169,27,3,739,265,644,252,727,167,842,460,331,76,1,38,18,312
ECHS1,732,387,321,82,124,16,14,397,0,73,0,0,0,0,6,10,0,1,50,0,0,26,519,2050,2501,472,692,5,0,0,0,0,0,837,17,24,1161,268,183,356,226,233,243,100,201,3,237,201,57,9,1064,339,779,306,807,156,956,572,458,107,3,54,31,348
ECM1,5,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,20,19,3,3,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,1,4,3,0,0,0,0,1
EDRF1,480,235,195,60,59,6,4,128,0,58,0,0,0,0,1,2,0,0,9,0,0,23,177,696,1017,154,241,7,0,0,0,0,0,680,13,11,832,143,165,208,181,171,145,60,133,0,204,140,26,3,663,202,560,237,668,132,714,394,284,77,3,24,21,248
EFCAB5,95,44,31,11,6,1,1,33,0,13,0,0,0,0,0,0,0,0,4,0,0,6,119,255,459,42,70,0,0,0,0,1,0,72,0,1,86,16,14,19,9,11,17,8,11,0,16,17,10,0,65,23,50,20,65,12,65,32,21,8,1,3,2,17
EFHC1,570,303,199,43,69,6,8,131,0,104,0,0,0,0,1,3,0,0,21,0,0,22,284,836,1213,138,208,6,0,0,0,0,0,430,9,4,350,73,83,76,72,76,73,21,60,0,80,56,7,1,349,120,263,99,333,81,417,271,143,29,1,17,12,131
EFNA4,97,73,67,25,11,1,0,32,0,23,0,0,0,0,0,0,0,0,7,0,0,3,63,217,294,42,99,1,0,0,0,0,0,118,1,1,133,28,22,54,32,22,30,11,31,0,29,24,9,1,106,34,74,37,105,15,147,70,52,11,0,2,5,40
EGF,2,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,180,3,11,17,1,3,0,0,0,0,0,0,2,0,0,2,0,1,1,2,1,1,0,0,0,0,0,0,0,1,1,3,0,1,0,1,0,1,0,0,0,0,2
EIF1,5694,2271,1591,444,268,30,30,709,0,292,0,0,0,0,15,20,0,2,111,0,0,932,1792,7209,12425,1105,2074,32,3,0,0,2,0,5795,87,57,7920,1556,998,1721,1389,1254,1302,519,1021,10,1310,1040,121,16,6147,1928,4278,1745,5656,1004,6505,3053,2381,304,11,135,98,1981
EIF3B,319,171,160,42,65,9,7,185,0,69,0,0,0,0,4,3,0,0,33,0,0,18,356,1498,2191,265,365,5,0,0,0,0,0,510,6,12,564,127,97,132,111,121,121,43,86,1,106,102,32,4,494,161,313,148,394,79,477,290,194,75,3,34,12,137
EIF4A3,453,203,179,53,92,15,17,302,0,215,0,0,0,0,3,8,0,0,52,0,0,22,488,1392,1804,307,500,9,0,0,0,0,0,591,10,22,573,135,100,179,152,191,176,77,115,2,177,166,80,7,546,206,466,191,555,136,759,446,340,129,7,73,17,227
EIF4G1,598,333,258,80,163,19,16,367,0,121,0,0,0,0,7,4,0,0,67,0,0,51,649,2421,3519,459,662,8,0,0,0,1,0,1053,20,19,1121,196,237,305,189,243,271,92,212,3,245,183,64,8,951,388,801,317,955,203,1139,614,513,121,3,60,13,411
ELL3,317,66,35,2,0,0,1,8,0,8,0,0,0,0,0,0,0,0,1,0,0,1,6,24,23,4,5,0,0,0,0,0,0,2,0,0,38,7,6,4,6,2,4,1,1,0,1,3,1,0,30,9,7,0,5,1,4,3,3,2,0,2,0,3
ELOVL4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,8,18,17,38,4,7,55,7,32,1,10,4,0,1,22,15,24,6,16,7,29,3,193,2,0,0,0,21
EMD,1365,676,539,171,147,19,21,362,0,142,0,0,0,0,6,10,0,1,54,0,0,411,710,2319,2980,478,794,9,1,0,0,1,0,1991,33,31,2529,563,395,696,534,532,599,232,444,5,557,379,92,12,2185,797,1800,687,1998,401,2360,1196,1089,177,4,93,44,887
EMP3,3167,1547,1263,395,259,27,26,685,0,228,0,0,0,0,15,21,0,2,110,0,0,712,1756,6783,11440,1089,2019,31,2,0,0,2,0,4994,70,55,5280,1360,893,1613,1065,1065,1230,469,940,10,1252,958,120,15,4076,1580,3710,1636,5127,908,5845,2749,2091,278,12,137,82,1808
ENDOD1,361,110,97,47,9,3,8,71,0,13,0,0,0,0,0,0,0,0,3,0,0,454,35,235,221,65,134,0,0,0,0,0,0,332,3,5,246,65,61,102,49,74,70,21,54,0,100,51,11,3,185,89,254,116,350,65,420,210,117,42,1,15,11,119
ENDOV,240,104,58,11,27,5,7,108,0,39,0,0,0,0,4,1,0,0,17,0,0,8,145,510,771,98,129,1,0,0,0,0,0,157,5,1,183,44,33,52,51,51,45,16,36,0,35,37,9,0,202,72,106,38,136,38,164,94,65,31,1,6,7,43
ENO1,2191,951,824,205,206,27,28,666,0,240,0,0,0,0,15,15,0,1,105,0,0,433,1565,5756,9678,939,1707,26,1,0,0,1,0,3295,54,51,4175,970,675,1162,815,809,925,373,691,8,893,665,114,15,3591,1171,2512,1132,3291,647,3804,1957,1473,253,11,127,71,1279
ENO3,78,49,66,8,11,2,2,37,0,19,0,0,0,0,0,0,0,0,5,0,0,8,33,155,208,35,42,1,0,0,0,0,0,265,3,6,182,44,35,44,35,47,38,14,28,0,69,38,12,2,151,59,163,72,234,37,321,171,71,18,1,13,5,72
EOMES,7,2,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,12,14,0,3,0,0,0,0,0,0,996,17,17,15,3,10,8,2,6,12,40,143,4,232,5,6,4,76,149,1162,366,808,199,1293,641,647,88,2,49,34,339
EPB41L4A,43,30,30,15,8,0,0,6,0,7,0,0,0,0,1,0,0,0,0,0,0,2,16,45,74,10,16,0,0,0,0,0,0,187,0,3,36,12,8,20,6,7,20,5,10,0,39,4,1,0,44,14,94,58,199,50,396,84,33,6,0,7,1,87
EPS8,150,67,76,11,17,5,4,149,0,13,0,0,0,0,1,4,0,0,18,0,0,4,129,593,555,146,368,5,0,0,0,0,0,124,6,2,286,52,24,53,79,60,63,15,34,1,45,24,11,0,215,93,143,51,152,42,154,131,119,13,1,6,0,59
ERP27,73,47,36,5,4,0,0,24,0,3,0,0,0,0,0,0,0,0,1,0,0,2,28,114,196,16,26,0,0,0,0,0,0,94,2,1,203,35,39,44,37,29,38,19,17,0,32,34,11,1,178,49,95,36,98,27,115,52,47,9,1,7,4,48
ERRFI1,5,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,16,17,3,4,0,0,0,0,0,0,35,0,0,13,5,3,6,1,6,5,3,4,0,7,3,1,0,10,11,21,7,41,8,40,9,13,0,0,1,0,16
ESPN,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,34,19,12,26,8,19,34,9,14,0,3,9,2,0,24,19,8,2,1,3,2,5,53,0,0,0,0,7
ESPNL,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EVC2,2,9,5,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,11,9,0,0,0,0,0,0,0,0,17,0,0,7,14,20,13,2,16,9,3,7,0,7,9,3,1,3,13,33,18,32,8,29,7,6,8,0,1,2,13
EWSR1,1954,860,660,170,191,21,19,479,0,201,0,0,0,0,6,14,0,0,68,0,0,178,973,3212,4817,646,1138,18,2,0,0,2,0,2285,32,40,2695,591,439,777,520,580,603,211,480,3,583,483,104,12,2168,700,1769,777,2223,455,2523,1338,978,211,9,101,50,814
FA2H,1,12,24,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FABP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAHD1,148,64,49,14,18,4,5,108,0,21,0,0,0,0,1,1,0,0,12,0,0,4,137,489,561,127,185,0,0,0,0,0,0,225,5,5,251,47,51,83,66,50,65,28,48,0,48,48,21,5,243,80,144,63,195,41,242,144,96,34,1,6,4,71
FAM102A,221,314,327,42,33,3,1,11,0,4,0,0,0,0,0,0,0,0,2,0,0,19,13,56,93,11,15,0,0,0,0,0,0,62,2,1,1793,370,298,443,326,331,352,121,205,1,47,316,51,1,1459,463,473,67,134,63,95,58,398,35,5,2,38,151
FAM111B,246,99,47,8,10,8,1,18,0,10,0,0,0,0,1,1,0,0,3,0,0,4,30,133,216,18,32,0,0,0,0,0,0,78,2,18,90,20,21,14,10,9,11,9,9,0,12,17,37,4,60,14,47,16,60,9,86,42,23,44,4,40,1,19
FAM171A1,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,2,0,0,0,0,0,0,28,0,2,169,28,31,33,28,26,27,9,31,0,8,19,4,1,129,36,58,18,26,10,48,22,72,5,1,1,3,37
FAM20B,154,91,47,16,10,2,1,64,0,29,0,0,0,0,1,3,0,0,10,0,0,19,108,458,655,84,129,2,0,0,0,0,0,153,3,4,133,30,32,36,22,22,33,13,27,0,41,35,9,1,89,40,109,43,136,31,132,88,66,14,0,15,1,48
FAM210A,323,155,116,25,26,4,4,101,0,20,0,0,0,0,3,1,0,0,9,0,0,9,100,475,584,98,163,3,1,0,0,0,0,290,6,6,368,72,63,97,65,63,69,31,59,2,85,57,21,6,298,108,231,95,308,50,366,193,141,55,1,25,9,129
FAM216A,210,107,66,23,13,5,0,27,0,5,0,0,0,0,0,0,0,0,13,0,0,11,94,311,393,42,76,2,0,0,0,0,0,78,1,4,255,46,27,34,51,33,40,13,38,0,18,20,9,1,245,53,74,30,78,18,112,53,56,21,1,13,7,42
FAM219B,380,221,220,55,42,6,9,106,0,26,0,0,0,0,3,2,0,0,12,0,0,20,120,487,688,96,187,1,0,0,0,1,0,543,9,9,601,123,105,148,114,105,118,39,95,2,115,99,28,2,505,168,412,163,492,93,586,329,235,37,2,24,13,202
FAM43A,65,39,30,14,5,0,0,21,0,8,0,0,0,0,0,0,0,0,4,0,0,2,41,151,261,35,35,1,0,0,0,0,0,150,3,3,10,9,3,4,3,6,7,4,7,0,14,4,2,0,11,10,15,9,34,15,62,88,56,3,0,3,1,20
FAM50A,493,262,249,81,83,9,12,327,0,77,0,0,0,0,9,6,0,0,52,0,0,59,594,2453,3424,496,865,8,0,0,0,1,0,1136,20,25,918,283,210,425,177,240,303,104,210,3,243,241,52,7,772,334,731,331,983,185,1175,627,542,107,1,51,25,395
FAM81A,133,21,12,0,0,1,3,63,0,44,0,0,0,0,0,0,0,0,1,0,0,2,12,41,39,9,5,0,0,0,0,0,0,5,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,4,0,4,0,2,0,0
FAM83H,1,4,3,0,1,0,0,5,0,2,0,0,0,0,0,0,0,0,2,0,0,1,13,52,71,7,4,0,0,0,0,0,0,19,1,1,20,3,1,3,3,3,6,2,2,0,4,2,0,0,22,6,5,5,15,1,17,13,4,0,0,0,0,6
FANCF,317,111,100,16,32,4,4,55,0,23,0,0,0,0,0,0,0,0,4,0,0,3,54,238,373,55,79,0,0,0,0,0,0,254,3,5,367,74,58,89,70,51,69,33,52,1,66,59,16,2,331,90,197,71,212,46,317,171,122,29,1,12,6,101
FBXO15,659,340,255,67,42,8,9,127,0,84,0,0,0,0,3,3,0,0,24,0,0,24,196,530,791,115,206,4,0,0,0,0,0,654,7,11,855,141,145,175,162,180,165,75,139,3,155,113,33,2,709,256,490,192,643,149,769,416,270,52,2,33,16,227
FBXO40,22,8,4,1,2,0,0,5,0,5,0,0,0,0,1,0,0,0,0,0,0,10,17,56,117,13,21,0,0,0,0,0,0,14,0,0,29,5,3,5,6,5,6,4,4,1,2,6,2,0,18,4,15,8,16,5,18,7,4,2,0,0,0,10
FCGBP,56,18,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,2,5,8,0,0,0,0,0,0,73,1,0,47,5,14,8,13,24,12,4,8,0,5,4,0,0,244,40,68,16,79,14,114,38,34,6,0,4,2,29
FCGR3A,39,14,14,2,1,2,2,25,0,8,0,0,0,0,9,4,0,1,14,0,0,57,244,1269,651,778,1851,6,0,0,0,1,0,4794,13,44,53,19,9,11,10,14,11,11,42,2,244,6,1,3,110,20,632,783,2880,535,5654,2439,42,112,3,121,2,857
FGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
