,B_c01-TCL1A,B_c02-MS4A1-CD27,B_c03-CD27-AIM2,B_c04-SOX5-TNFRSF1B,B_c05-MZB1-XBP1,B_c06-MKI67,DC_c1-CLEC9A,DC_c2-CD1C,DC_c3-LAMP3,DC_c4-LILRA4,Epi-AT2,Epi-Ciliated,Epi-Secretory,Epi-Squamous,Macro_c1-C1QC,Macro_c2-CCL3L1,Macro_c3-EREG,Macro_c4-DNAJB1,Macro_c5-WDR74,Macro_c6-VCAN,Mast,Mega,Mono_c1-CD14-CCL3,Mono_c2-CD14-HLA-DPB1,Mono_c3-CD14-VCAN,Mono_c4-CD14-CD16,Mono_c5-CD16,Neu_c1-IL1B,Neu_c2-CXCR4(low),Neu_c3-CST7,Neu_c4-RSAD2,Neu_c5-GSTP1(high)OASL(low),Neu_c6-FGF23,NK_c01-FCGR3A,NK_c02-NCAM1,NK_c03-MKI67,T_CD4_c01-LEF1,T_CD4_c02-AQP3,T_CD4_c03-ITGA4,T_CD4_c04-ANXA2,T_CD4_c05-FOS,T_CD4_c06-NR4A2,T_CD4_c07-AHNAK,T_CD4_c08-GZMK-FOS_h,T_CD4_c09-GZMK-FOS_l,T_CD4_c10-IFNG,T_CD4_c11-GNLY,T_CD4_c12-FOXP3,T_CD4_c13-MKI67-CCL5_l,T_CD4_c14-MKI67-CCL5_h,T_CD8_c01-LEF1,T_CD8_c02-GPR183,T_CD8_c03-GZMK,T_CD8_c04-COTL1,T_CD8_c05-ZNF683,T_CD8_c06-TNF,T_CD8_c07-TYROBP,T_CD8_c08-IL2RB,T_CD8_c09-SLC4A10,T_CD8_c10-MKI67-GZMK,T_CD8_c11-MKI67-FOS,T_CD8_c12-MKI67-TYROBP,T_CD8_c13-HAVCR2,T_gdT_c14-TRDV2
MOCS3,91,24,33,4,28,3,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,7,72,209,372,32,49,1,0,0,0,0,0,52,1,2,158,28,21,28,52,64,22,3,9,1,4,21,14,0,61,25,37,6,53,13,47,31,12,44,5,1,6,10
MORN1,89,39,25,13,46,7,1,14,0,3,0,0,0,0,0,0,0,0,0,0,0,4,46,183,288,26,44,1,0,0,0,0,0,81,1,4,144,13,22,17,33,37,17,4,7,0,6,20,9,0,47,22,42,13,36,13,38,29,7,44,3,3,1,9
MPIG6B,99,40,41,9,52,11,1,38,0,10,0,0,0,0,0,1,0,0,0,0,0,1302,118,522,780,66,98,3,0,1,0,0,0,197,3,3,192,28,31,53,19,32,31,6,17,0,27,46,21,2,78,22,68,16,90,10,80,69,10,61,2,2,4,19
MPP1,112,42,40,16,58,20,0,187,0,10,0,0,0,0,5,21,0,0,1,0,0,1257,1203,4664,8236,541,784,20,0,1,0,2,0,185,4,19,365,45,37,48,54,40,30,6,24,0,27,29,33,2,98,26,108,34,76,14,101,64,14,138,12,21,28,16
MREG,51,20,25,9,77,14,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,1,13,26,108,0,4,0,0,0,0,0,0,27,1,1,43,14,17,38,9,15,8,6,7,0,6,29,17,1,28,11,28,4,27,12,26,21,10,39,1,0,3,5
MRPL55,677,299,339,114,632,99,5,161,0,25,0,0,0,0,7,6,0,0,1,0,0,63,692,2860,4667,374,540,10,0,0,0,1,0,838,9,38,1360,301,241,405,285,284,261,50,92,0,83,327,172,7,470,218,437,144,501,83,491,310,108,562,46,58,35,121
MSS51,43,9,11,2,5,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,193,328,11,23,2,0,0,0,0,0,32,0,0,43,6,3,5,6,12,4,2,1,0,1,13,2,0,13,6,9,5,17,4,20,13,0,16,1,1,2,4
MST1R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT1E,33,19,49,11,44,12,2,96,0,1,0,0,0,0,3,4,0,0,1,0,0,62,368,2413,3754,243,446,4,0,0,0,1,0,679,5,31,800,345,297,390,117,272,246,46,110,0,121,605,259,6,485,226,657,264,905,125,487,118,88,717,70,56,79,110
MT1G,12,4,7,3,10,5,0,25,0,0,0,0,0,0,2,0,0,0,0,0,0,18,66,896,1267,48,103,0,0,0,0,0,0,189,1,16,130,89,98,96,15,74,51,9,28,0,14,149,99,3,141,57,189,48,116,16,53,30,8,335,32,19,36,3
MT1X,178,88,154,77,314,70,2,179,0,6,0,0,0,0,8,15,0,0,1,0,0,492,1065,5206,8872,514,771,18,0,1,0,0,0,2083,12,43,2118,599,428,697,362,420,414,77,172,2,162,740,283,7,934,343,941,346,1123,176,810,402,171,919,73,65,84,191
MT2A,582,241,320,152,194,57,4,372,0,21,0,0,0,0,13,28,0,0,2,0,0,186,1938,10018,15653,1182,2070,29,0,1,0,3,0,3874,24,77,2983,885,617,1037,570,761,671,132,259,4,373,1091,320,8,1402,600,1355,555,1831,366,1835,972,313,1022,87,121,89,416
MTA3,134,59,64,21,90,12,0,15,0,5,0,0,0,0,0,1,0,0,0,0,0,10,51,264,462,26,26,3,0,0,0,0,0,137,3,5,376,44,59,87,65,67,49,6,15,0,17,64,23,0,125,47,93,22,86,19,95,48,14,104,5,4,5,27
MTERF4,551,223,246,71,338,47,0,61,0,17,0,0,0,0,2,3,0,0,0,0,0,146,297,1225,2006,157,251,2,0,0,0,1,0,466,5,15,1211,242,228,292,230,279,217,49,81,1,64,320,102,1,385,160,327,101,293,68,329,159,74,299,29,25,29,67
MUC21,6,6,3,1,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,55,95,2,10,0,0,0,0,0,0,10,0,0,21,3,5,5,2,5,5,0,2,0,2,5,4,0,2,4,5,0,4,3,7,3,2,3,1,1,1,3
MXI1,294,74,50,20,27,2,1,22,0,0,0,0,0,0,4,2,0,0,0,0,0,29,205,900,1481,122,191,3,0,0,0,0,0,95,0,5,881,135,131,143,225,259,144,31,33,0,29,99,18,1,195,91,82,35,102,28,69,42,37,51,6,5,2,22
MYEF2,190,66,46,21,28,5,1,10,0,7,0,0,0,0,0,1,0,0,0,0,0,8,91,266,391,24,31,1,0,0,0,0,0,94,2,7,218,43,44,55,51,70,38,10,7,0,14,43,25,0,73,36,65,16,47,17,69,28,22,46,2,7,0,20
MYH7B,57,22,13,4,23,5,1,21,0,0,0,0,0,0,2,1,0,0,0,0,0,3,97,476,1070,40,81,3,0,0,0,0,0,50,0,1,87,12,13,15,16,25,22,2,2,0,3,22,4,0,28,9,24,5,36,4,29,19,2,10,4,2,2,6
MYO19,187,66,102,30,101,33,0,37,0,5,0,0,0,0,2,1,0,0,0,0,0,31,131,614,969,93,149,4,0,0,0,0,0,241,6,14,346,71,73,98,67,87,68,15,25,0,34,100,69,1,127,55,131,58,147,37,152,91,40,286,14,26,10,29
MYO1G,1002,396,520,137,396,66,3,231,0,14,0,0,0,0,14,26,0,0,3,0,0,64,1624,7170,13131,854,1448,29,0,0,0,3,0,2378,10,51,1083,456,344,792,209,295,384,78,186,2,289,713,250,6,656,325,995,452,1358,268,1341,707,185,809,61,88,62,269
MZB1,1667,418,462,67,1144,151,0,15,0,59,0,0,0,0,0,0,0,0,0,0,0,67,102,288,516,20,42,1,0,0,0,0,0,150,2,4,131,24,24,33,27,25,17,5,24,0,26,57,47,4,85,42,121,36,159,31,98,62,31,309,8,12,8,43
NAE1,550,185,203,55,221,60,1,55,0,17,0,0,0,0,0,1,0,0,0,0,0,140,163,691,1004,93,144,0,0,0,0,1,0,570,5,25,1446,277,196,350,284,298,218,38,60,1,107,266,158,2,436,211,391,139,405,86,408,219,87,543,38,37,24,100
NAPB,128,50,37,10,62,4,1,20,0,6,0,0,0,0,1,0,0,0,1,0,0,85,76,406,757,49,76,3,0,0,0,0,0,189,1,8,189,42,54,45,27,43,29,6,14,0,21,50,20,0,74,36,92,36,143,28,116,64,21,78,4,12,4,11
NAT14,28,11,15,2,19,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,47,76,7,9,0,0,0,0,1,0,28,0,1,24,5,8,8,8,7,3,0,0,0,1,8,11,0,20,5,15,7,18,1,10,8,2,52,0,0,1,5
NBEA,65,20,7,3,69,7,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,9,14,83,107,15,12,0,0,0,0,0,0,15,0,0,59,10,3,4,5,17,5,1,0,0,3,3,2,0,36,8,4,2,1,3,7,2,0,2,1,0,1,1
NCKIPSD,66,28,62,9,45,13,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,183,62,340,501,49,75,0,0,0,0,0,0,55,0,4,146,28,23,35,20,30,18,5,7,0,6,42,34,0,63,22,37,9,30,4,37,17,7,116,7,13,3,8
NDRG1,154,81,59,15,79,6,3,86,0,30,0,0,0,0,7,5,0,0,0,0,0,12,542,1868,3301,279,391,10,0,0,0,1,0,252,1,7,470,132,143,243,95,198,179,31,54,0,85,269,76,3,160,109,236,103,294,68,221,86,74,164,13,7,7,57
NDUFAF3,1230,408,517,152,831,117,4,229,0,42,0,0,0,0,5,13,0,0,1,0,0,792,1133,4671,7023,674,1044,16,1,0,0,3,0,1219,16,48,1843,468,297,626,294,294,305,70,124,0,189,525,255,5,696,276,634,247,751,116,730,442,167,795,53,72,50,174
NDUFAF6,518,176,169,35,223,36,0,29,0,8,0,0,0,0,2,1,0,0,0,0,0,57,116,511,861,76,105,1,0,0,0,0,0,189,2,11,479,97,89,123,105,113,79,15,31,0,34,124,89,2,163,64,142,43,157,31,125,80,39,259,12,23,10,24
NEK11,64,16,22,6,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,56,93,14,22,0,0,0,0,0,0,18,0,0,50,9,12,26,9,22,23,0,6,0,2,13,3,0,10,8,7,2,11,5,11,7,3,6,0,2,2,2
NEK5,42,21,14,3,18,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,3,44,121,265,24,21,0,0,0,0,0,0,35,1,1,131,7,17,7,38,51,14,1,3,0,8,12,5,0,30,11,21,7,33,13,36,21,4,15,0,0,1,8
NELL2,3,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3,9,24,3,2,0,0,0,0,0,0,8,2,0,1210,98,86,183,201,223,154,44,34,0,12,19,5,1,700,227,172,13,28,8,6,9,37,73,7,0,8,5
NFIL3,27,16,17,5,25,5,1,56,0,3,0,0,0,0,3,8,0,0,0,0,0,11,742,1871,3664,253,305,12,0,0,0,0,0,209,2,2,84,9,20,13,30,55,38,8,5,0,11,13,7,0,34,20,66,37,92,44,150,80,11,61,3,13,4,11
NKAPL,7,2,3,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,87,140,7,24,0,0,0,0,0,0,9,1,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,4,0,2,0,1,2,2,5,0,2,0,0,1,1
NKD1,31,8,4,0,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20,81,158,9,15,0,0,0,0,0,0,24,0,1,71,18,12,20,18,22,13,2,3,0,3,12,3,0,28,5,21,2,14,6,18,10,5,12,1,1,1,6
NKG7,244,82,72,81,79,16,0,173,0,20,0,0,0,0,9,7,0,0,0,0,0,137,760,3263,6246,318,479,18,1,0,0,1,0,5758,46,82,410,98,82,151,90,104,109,62,272,4,532,126,116,8,601,331,1851,797,2734,502,2727,1530,485,1074,60,122,70,643
NKPD1,3,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,26,1,3,1,0,0,0,0,0,7,1,0,15,2,3,2,2,6,3,1,0,0,0,1,0,0,3,5,2,2,6,3,5,3,1,2,0,0,0,1
NLRP3,9,4,6,1,3,1,0,104,0,3,0,0,0,0,8,16,0,0,1,0,0,0,1042,2842,5180,373,390,17,0,0,0,0,0,14,1,0,52,12,7,17,8,19,9,2,4,0,1,7,3,0,23,6,6,5,9,4,5,11,4,5,1,0,0,1
NMRK1,224,85,125,25,484,53,0,49,0,23,0,0,0,0,2,8,0,0,0,0,0,180,229,805,1578,95,177,2,0,0,0,0,0,603,2,15,1540,358,273,474,310,336,285,57,98,1,110,315,113,3,433,210,353,160,465,101,433,231,102,355,29,33,32,93
NNMT,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,16,0,5,0,0,0,0,0,0,5,0,0,4,0,0,0,0,2,2,1,0,0,1,1,1,0,2,0,0,0,0,0,2,0,0,1,1,0,0,0
NOA1,575,191,243,61,285,45,0,70,0,11,0,0,0,0,2,3,0,0,1,0,0,23,365,1403,2241,170,244,7,0,0,0,0,0,366,5,10,823,181,144,287,197,199,142,25,63,0,43,279,121,4,327,136,330,98,304,55,241,141,36,373,26,23,33,65
NOG,162,48,78,17,148,26,2,41,0,6,0,0,0,0,3,5,0,0,0,0,0,41,281,2072,4559,206,312,5,0,0,0,0,0,157,1,5,480,59,50,79,70,67,31,11,8,0,24,66,34,0,151,35,83,31,78,14,90,47,17,93,4,9,4,25
NPAS2,9,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,41,99,5,9,0,0,0,0,0,0,4,0,0,77,9,9,9,14,15,3,0,0,0,1,6,6,0,17,7,4,1,2,0,9,3,0,1,0,1,0,1
NPC2,2285,601,458,177,827,98,9,414,0,62,0,0,0,0,13,28,0,0,4,0,0,253,2167,10662,17853,1280,2164,42,1,0,0,3,0,1380,10,40,1953,430,299,547,365,376,342,79,111,0,150,478,181,4,575,278,454,192,610,106,731,428,119,430,30,56,23,110
NPRL3,331,111,99,41,106,18,1,45,0,10,0,0,0,0,3,0,0,0,0,0,0,100,163,803,1186,99,145,2,0,0,0,1,0,472,3,8,472,91,47,105,104,95,68,14,30,0,62,98,40,1,140,42,157,79,216,45,328,169,42,195,13,25,12,49
NR1H3,53,17,17,5,54,6,1,37,0,0,0,0,0,0,3,1,0,0,0,0,0,2,73,459,488,195,216,1,0,0,0,0,0,110,2,2,73,20,17,24,21,19,8,3,10,0,8,33,23,1,27,14,52,18,47,10,43,48,5,61,2,14,4,5
NR1I3,66,11,14,3,11,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,3,95,150,305,22,34,0,0,0,0,0,0,28,0,0,74,7,7,10,24,32,18,2,3,0,3,4,2,0,22,14,18,4,16,13,16,16,6,3,0,0,0,6
NRCAM,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
NRP2,31,16,15,10,6,1,0,10,0,0,0,0,0,0,1,1,0,0,0,0,0,11,18,148,118,18,25,0,0,0,0,0,0,5,0,0,16,2,3,1,3,5,3,1,0,0,1,3,1,0,3,6,5,0,2,0,7,2,1,1,0,0,0,0
NRROS,343,197,209,88,200,37,1,199,0,10,0,0,0,0,4,16,0,0,0,0,0,195,725,2860,2983,509,613,9,0,0,0,2,0,577,2,17,200,60,49,108,33,46,43,8,28,0,53,112,71,2,51,28,95,65,225,35,273,201,21,188,17,27,18,54
NT5DC1,642,260,298,66,309,61,0,61,0,13,0,0,0,0,2,1,0,0,1,0,0,82,178,865,1264,95,165,2,0,0,0,1,0,319,4,13,985,197,180,321,181,183,150,29,63,0,68,243,115,3,351,141,282,60,223,47,196,117,66,322,26,21,21,59
NT5E,568,121,193,17,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,6,17,19,1,5,0,0,0,0,0,0,6,0,0,94,14,12,37,14,17,35,14,12,0,4,6,0,0,235,69,23,2,12,4,6,5,9,2,2,1,0,7
NUDC,1312,453,432,123,447,100,0,177,0,31,0,0,0,0,12,10,0,0,0,0,0,174,789,3413,5228,510,679,14,1,0,0,1,0,1303,14,51,1841,412,289,577,376,379,329,68,115,3,192,466,229,6,679,288,605,245,782,154,783,503,159,812,52,76,45,180
NUGGC,89,41,102,15,408,43,0,13,0,5,0,0,0,0,1,0,0,0,0,0,0,9,75,203,367,22,42,1,0,0,0,0,0,112,0,4,133,12,38,42,32,59,31,8,17,0,18,37,11,0,52,32,69,20,80,26,69,47,13,46,3,2,1,36
NXPE3,430,167,205,45,534,70,0,61,0,9,0,0,0,0,4,6,0,0,1,0,0,31,454,1821,3420,206,340,9,0,0,0,1,0,428,6,5,972,197,183,258,186,206,159,32,68,0,69,240,67,1,330,125,247,94,331,62,276,139,46,222,17,16,19,65
NXPH4,78,69,87,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,5,0,1,3,0,0,0,0,1,0,0,0,0,0,4,5,0,0,1,10,1,1,2,3,2,0,8,0,1,0,1
NYNRIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OBSCN,65,24,10,4,2,0,0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,6,15,42,94,5,10,0,0,0,0,0,0,37,0,1,354,29,46,32,84,71,23,6,8,0,6,19,2,0,84,29,31,3,24,4,15,18,5,14,0,2,1,7
OCM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,10,2,0,0,0,0,0,0,0,0,0,0,32,3,2,2,6,7,3,1,1,0,0,4,0,0,12,1,1,1,1,0,0,0,1,0,0,0,0,1
OGFOD2,210,80,78,20,234,29,2,47,0,4,0,0,0,0,2,3,0,0,0,0,0,17,144,651,1000,97,111,4,0,0,0,0,0,205,2,9,289,56,43,105,53,52,41,13,14,0,32,85,40,3,120,48,106,43,117,21,114,81,24,144,9,10,10,20
OLFML2B,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,23,208,88,69,78,0,0,0,0,0,0,1,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
OPTN,469,198,297,80,391,43,0,20,0,9,0,0,0,0,1,14,0,0,0,0,0,185,322,890,1134,163,161,10,0,0,0,1,0,1913,16,33,1634,609,516,883,325,511,471,103,216,3,263,888,265,6,659,395,996,357,1108,209,1064,589,187,704,59,78,75,205
OR51E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR51E2,28,8,5,3,9,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,56,123,9,11,0,0,0,0,0,0,23,0,0,61,10,20,5,21,25,8,0,3,0,3,9,1,0,24,6,11,9,13,6,19,10,1,3,0,2,0,0
OSM,16,3,1,1,5,0,0,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,216,235,296,27,17,1,0,0,0,0,0,38,2,4,117,41,33,116,41,66,91,14,6,0,8,30,7,0,73,30,18,8,16,14,44,27,18,9,1,7,0,16
OTOA,24,7,10,3,20,1,0,14,0,3,0,0,0,0,1,0,0,0,0,0,0,0,94,214,366,47,63,3,0,0,0,0,0,27,0,0,61,10,13,7,24,33,17,1,2,0,2,15,5,0,23,9,11,5,17,7,21,16,8,7,1,1,1,2
OTUD7A,7,3,5,2,9,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,20,12,30,56,6,6,1,0,0,0,0,0,85,0,2,102,10,16,23,14,24,12,7,4,0,6,6,4,0,58,23,33,23,49,5,37,24,12,18,2,3,0,13
OXNAD1,138,42,28,16,132,19,1,16,0,11,0,0,0,0,0,0,0,0,0,0,0,39,78,279,454,42,72,3,0,0,0,0,0,333,12,7,3288,494,410,576,577,597,399,88,109,2,126,385,130,2,1150,394,516,152,483,86,253,172,152,396,29,30,45,144
P2RX6,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,18,1,3,0,0,0,0,0,0,1,0,0,11,0,1,2,2,5,0,0,0,0,0,0,0,0,2,0,3,1,0,0,1,1,1,0,0,0,0,0
P2RX7,83,34,23,16,36,4,0,73,0,2,0,0,0,0,2,13,0,0,0,0,0,7,600,1786,2824,241,380,5,0,0,0,1,0,262,4,3,142,29,33,33,41,51,35,6,15,0,32,33,9,1,63,32,76,34,92,32,132,107,23,33,2,3,1,27
PA2G4,1448,483,517,148,611,117,4,219,0,36,0,0,0,0,7,11,0,0,1,0,0,87,915,4273,6457,618,836,13,0,1,0,2,0,1717,13,62,2629,610,413,810,482,442,448,84,181,2,251,633,280,7,985,420,791,351,1057,192,1075,630,221,930,73,100,42,243
PANX1,143,54,70,20,74,16,1,33,0,2,0,0,0,0,0,1,0,0,0,0,0,281,178,630,1133,60,107,1,0,0,0,0,0,229,0,5,105,33,30,51,20,35,33,7,19,0,29,72,34,1,46,31,88,35,112,23,124,75,13,122,14,14,4,32
PAPLN,52,13,15,5,18,2,0,14,0,11,0,0,0,0,0,2,0,0,1,0,0,1,132,510,920,57,68,1,0,0,0,0,0,33,0,1,81,7,17,11,22,38,14,1,3,0,4,13,4,1,36,6,11,8,17,6,31,13,0,13,1,1,1,1
PAQR8,285,93,80,26,90,14,2,63,0,11,0,0,0,0,5,8,0,0,1,0,0,29,438,1487,2673,172,198,7,0,0,0,1,0,227,3,11,722,110,103,142,172,222,119,32,31,0,34,116,51,0,247,93,162,64,182,73,180,104,44,137,9,11,11,34
PARP3,190,75,151,24,91,5,1,17,0,1,0,0,0,0,0,1,0,0,0,0,0,11,95,274,365,50,72,1,0,0,0,0,0,66,1,1,176,67,61,83,39,55,39,7,23,1,14,68,18,0,68,40,95,25,62,14,52,34,23,64,4,4,2,13
PCBP1,3017,852,925,250,862,119,7,369,0,47,0,0,0,0,16,27,0,0,3,0,0,709,1899,9804,16755,1152,1860,27,0,0,0,2,0,3026,28,70,4514,1088,711,1356,615,667,713,124,261,1,312,1087,306,7,1627,664,1233,500,1520,238,1526,958,310,995,84,112,83,301
PCDHGB6,13,10,6,3,8,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,26,76,151,5,16,0,0,0,0,0,0,44,0,0,62,3,10,5,15,15,2,0,0,0,4,8,3,0,17,2,13,4,17,6,28,8,1,6,0,2,0,5
PCGF5,1059,345,336,91,401,67,5,181,0,15,0,0,0,0,8,19,0,0,2,0,0,414,861,3505,4970,549,968,11,1,0,0,1,0,967,8,27,2033,430,356,565,403,470,381,68,106,1,116,335,151,5,683,324,530,171,550,115,594,305,145,495,33,50,27,120
PCK1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,36,1,2,0,0,0,0,0,0,0,0,0,4,1,4,0,1,4,0,0,1,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
PCK2,402,160,201,45,242,44,0,65,0,3,0,0,0,0,3,2,0,0,0,0,0,43,309,1197,1680,197,328,3,0,0,0,1,0,168,4,16,256,79,55,127,37,48,57,12,22,0,36,148,107,3,106,37,149,43,146,22,121,62,22,303,16,26,19,31
PCYOX1,160,51,47,6,145,25,0,32,0,6,0,0,0,0,0,2,0,0,0,0,0,15,166,734,1213,77,107,1,0,0,0,0,0,205,2,8,454,69,100,98,85,127,75,12,20,0,18,71,24,0,152,57,94,38,107,38,143,87,18,90,2,16,3,28
PCYT1B,22,14,14,4,8,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,205,35,121,198,12,20,0,0,0,0,0,0,24,0,1,50,6,10,8,15,20,9,3,2,0,4,9,3,1,17,6,10,2,14,0,22,12,4,10,0,0,0,1
PDCD1LG2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,16,21,16,16,15,1,0,0,0,0,0,11,0,0,5,5,1,2,0,1,0,1,2,0,1,5,1,0,2,3,5,4,8,1,10,0,2,8,0,1,0,1
PDCD2,1064,381,409,112,541,94,2,170,0,24,0,0,0,0,8,7,0,0,2,0,0,61,610,3043,4649,414,539,6,0,0,0,1,0,1034,8,40,1892,433,335,586,343,380,326,62,133,2,160,531,235,7,709,273,663,238,634,128,632,401,142,757,60,61,47,136
PDE4A,15,13,14,2,36,1,3,41,0,0,0,0,0,0,4,4,0,0,0,0,0,1,263,1111,1624,165,288,3,0,0,0,0,0,490,5,6,17,9,9,23,2,7,26,8,10,1,19,34,6,0,19,10,68,31,116,36,277,167,18,31,3,18,4,25
PDE9A,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,12,11,2,4,0,0,0,0,0,0,1,0,0,127,8,7,7,28,14,11,3,3,0,0,13,2,0,32,3,1,1,3,0,1,1,2,1,0,0,0,2
PDIA3,2078,626,625,199,1027,133,6,325,0,58,0,0,0,0,13,23,0,0,0,0,0,400,1429,6461,10290,829,1235,28,1,0,0,2,0,3014,21,67,3145,744,540,1108,588,647,609,97,226,1,347,779,278,6,1157,531,1106,505,1506,315,1765,991,287,966,78,105,49,385
PDIA4,615,188,240,48,1100,143,3,148,0,45,0,0,0,0,4,8,0,0,1,0,0,38,459,2273,3596,367,465,5,0,0,0,0,0,1063,1,35,1010,251,202,419,154,200,185,50,88,1,129,271,173,3,347,200,386,172,526,100,608,374,108,640,46,62,17,119
PDIA6,1277,444,523,182,1081,141,5,241,0,47,0,0,0,0,8,15,0,0,1,0,0,87,849,3649,5535,593,748,14,0,0,0,2,0,1533,5,48,1123,448,282,716,237,251,337,68,168,2,225,581,274,7,549,301,706,304,874,164,952,573,160,916,63,87,38,197
PEAR1,4,3,2,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,361,3,11,14,1,3,0,0,0,0,0,0,4,0,0,3,0,2,0,0,0,1,0,0,0,2,1,0,0,3,1,2,1,1,1,2,1,0,0,0,0,0,0
PEX12,22,10,2,3,12,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,22,40,3,5,0,0,0,0,0,0,29,0,0,64,15,11,9,18,12,5,1,2,0,2,14,6,0,21,8,10,0,8,2,19,9,2,14,3,1,0,8
PF4,263,90,68,18,113,11,1,58,0,17,0,0,0,0,2,4,0,0,1,0,0,1379,276,1134,1920,129,216,5,0,0,0,0,0,341,3,7,291,50,53,105,36,49,48,10,20,0,39,93,23,3,130,45,105,45,182,28,140,84,34,93,6,7,6,36
PF4V1,62,22,17,8,17,3,0,14,0,2,0,0,0,0,0,1,0,0,0,0,0,815,59,289,423,21,44,0,0,0,0,0,0,85,1,1,86,16,15,33,17,11,19,4,11,0,19,25,11,3,29,13,36,10,57,7,39,26,9,41,2,4,3,11
PGA5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHACTR1,1127,317,153,86,94,14,0,151,0,37,0,0,0,0,6,7,0,0,0,0,0,147,506,1248,1814,142,207,14,0,0,0,0,0,106,0,2,292,22,46,32,91,122,63,7,7,0,15,29,13,0,86,35,66,23,65,38,110,61,20,27,3,4,0,15
PHF8,201,82,69,25,108,16,0,48,0,6,0,0,0,0,0,1,0,0,0,0,0,7,202,755,1285,117,159,3,0,0,0,1,0,259,1,11,372,66,71,85,84,88,59,17,25,0,32,93,44,1,125,60,114,45,121,29,150,93,35,129,7,12,15,40
