,B_c01-TCL1A,B_c02-MS4A1-CD27,B_c03-CD27-AIM2,B_c04-SOX5-TNFRSF1B,B_c05-MZB1-XBP1,B_c06-MKI67,DC_c1-CLEC9A,DC_c2-CD1C,DC_c3-LAMP3,DC_c4-LILRA4,Epi-AT2,Epi-Ciliated,Epi-Secretory,Epi-Squamous,Macro_c1-C1QC,Macro_c2-CCL3L1,Macro_c3-EREG,Macro_c4-DNAJB1,Macro_c5-WDR74,Macro_c6-VCAN,Mast,Mega,Mono_c1-CD14-CCL3,Mono_c2-CD14-HLA-DPB1,Mono_c3-CD14-VCAN,Mono_c4-CD14-CD16,Mono_c5-CD16,Neu_c1-IL1B,Neu_c2-CXCR4(low),Neu_c3-CST7,Neu_c4-RSAD2,Neu_c5-GSTP1(high)OASL(low),Neu_c6-FGF23,NK_c01-FCGR3A,NK_c02-NCAM1,NK_c03-MKI67,T_CD4_c01-LEF1,T_CD4_c02-AQP3,T_CD4_c03-ITGA4,T_CD4_c04-ANXA2,T_CD4_c05-FOS,T_CD4_c06-NR4A2,T_CD4_c07-AHNAK,T_CD4_c08-GZMK-FOS_h,T_CD4_c09-GZMK-FOS_l,T_CD4_c10-IFNG,T_CD4_c11-GNLY,T_CD4_c12-FOXP3,T_CD4_c13-MKI67-CCL5_l,T_CD4_c14-MKI67-CCL5_h,T_CD8_c01-LEF1,T_CD8_c02-GPR183,T_CD8_c03-GZMK,T_CD8_c04-COTL1,T_CD8_c05-ZNF683,T_CD8_c06-TNF,T_CD8_c07-TYROBP,T_CD8_c08-IL2RB,T_CD8_c09-SLC4A10,T_CD8_c10-MKI67-GZMK,T_CD8_c11-MKI67-FOS,T_CD8_c12-MKI67-TYROBP,T_CD8_c13-HAVCR2,T_gdT_c14-TRDV2
SLC25A37,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SLC25A39,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SLC25A43,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SLC2A14,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SLC2A3,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SLC2A8,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SLC34A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC35B3,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SLC35G1,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SLC38A5,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SLC39A9,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SLC43A3,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SLC4A10,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SLC5A2,2795,1387,1052,255,75,9,45,668,0,170,0,0,0,0,5,11,0,0,0,1,0,384,1620,3324,5382,329,1597,10,3,8,0,6,0,4785,81,16,7374,1092,560,1284,1012,1075,1199,506,837,25,1207,638,28,3,5681,1744,2942,1380,5034,1013,5271,3236,1936,280,2,49,71,1927
SLC6A16,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SLC6A8,1196,432,320,63,16,3,21,339,0,53,0,0,0,0,3,5,0,0,0,0,0,105,978,1946,2895,182,602,9,3,0,0,4,0,866,19,4,2034,339,218,434,554,627,619,193,170,6,224,217,10,0,1682,717,939,210,1534,188,940,651,643,77,0,8,25,363
SLC7A6,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SLC9A9,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SLIT1,1106,423,313,60,29,4,23,382,0,64,0,0,0,0,4,7,0,0,0,0,0,143,1148,2148,3242,233,973,7,3,10,0,4,0,1184,50,7,2007,327,229,429,473,541,546,183,179,3,236,227,16,1,1835,652,875,248,1570,195,1018,724,672,82,1,7,24,554
SMAD9,2603,1271,1010,221,82,9,45,706,0,141,0,0,0,0,5,14,0,0,0,1,0,349,1810,3560,5631,362,1668,13,3,16,0,6,0,4180,79,16,6184,956,549,1132,1029,1147,1192,464,630,24,790,570,32,2,4768,1619,2349,1000,3717,833,3291,2565,1717,208,2,32,55,1603
SMIM1,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SMIM10L2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNAPC2,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SNCA,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SND1,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SNX24,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SOBP,2009,944,719,185,66,8,27,445,0,118,0,0,0,0,4,4,0,0,0,0,0,169,1173,2286,3592,226,968,8,3,2,0,4,0,2398,59,8,5300,778,375,899,752,820,896,355,508,17,761,423,20,1,4155,1266,2083,1011,3350,716,3088,2049,1375,187,2,33,49,1403
SOX12,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SPAG8,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SPECC1,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SPEG,3056,1444,1113,266,93,9,48,754,0,185,0,0,0,0,5,14,0,0,0,1,0,374,1837,3703,6027,377,1898,13,3,17,0,6,0,5034,105,20,7822,1169,627,1367,1152,1253,1341,551,853,26,1216,703,36,3,6258,1924,3103,1395,4926,993,4480,3235,2030,286,3,44,73,2156
SPIB,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SPIRE1,2390,1087,849,188,74,6,50,692,0,153,0,0,0,0,5,14,0,0,0,1,0,420,1785,3531,5608,375,1783,11,3,18,0,6,0,4508,104,17,5174,798,508,992,863,940,1037,425,720,21,1069,541,30,4,4371,1371,2519,997,4222,699,4209,2417,1543,255,1,30,60,1556
SPTB,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SQSTM1,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SRRM1,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SRSF3,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SRSF4,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SSBP2,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SSPN,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
ST6GALNAC4,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
ST7,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
STAP1,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
STAP2,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
STARD4,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
STARD8,2786,1242,953,233,78,6,52,760,0,187,0,0,0,0,5,14,0,0,0,1,0,461,1909,3766,6115,385,2041,13,3,18,0,6,0,5098,111,21,6731,979,595,1217,1072,1183,1275,518,790,22,1182,651,35,4,5643,1723,2894,1145,4699,791,4595,2864,1774,273,2,36,69,1948
STAU1,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
STEAP3,2333,1069,850,188,67,6,49,712,0,143,0,0,0,0,5,14,0,0,0,1,0,436,1882,3623,5719,370,1811,13,3,17,0,6,0,4244,85,17,5093,766,517,982,949,1077,1126,431,567,20,756,518,31,3,4153,1418,2140,750,3490,631,3406,2194,1461,195,1,24,51,1395
STK10,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
STMN3,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
STYK1,2112,978,764,173,37,7,31,465,0,124,0,0,0,0,3,11,0,0,0,1,0,286,920,2324,4037,235,1251,4,2,7,0,4,0,4108,59,16,5730,910,406,1032,636,664,772,354,728,14,1081,527,20,3,4357,1294,2371,1209,4593,839,5000,2866,1598,250,2,46,56,1464
SUMO4,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SUSD1,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SUSD3,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
SYTL3,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
TAF11,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
TAF4B,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
TCEANC2,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
TCF7,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
TCFL5,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
TEAD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEC,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
TERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEX22,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
TFDP1,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
THEM5,931,416,391,93,50,3,26,317,0,65,0,0,0,0,0,4,0,0,0,0,0,268,690,1396,2382,154,1001,6,0,12,0,0,0,2144,58,11,2323,357,246,480,417,468,490,223,362,12,462,248,17,3,1960,659,1080,427,1512,359,1897,1137,694,85,1,11,22,849
THNSL1,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
TIAF1,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
TM9SF4,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
TMEM129,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
TMEM158,536,209,102,28,9,1,7,130,0,25,0,0,0,0,1,0,0,0,0,0,0,45,401,634,886,49,188,6,1,0,0,2,0,462,13,2,886,113,92,167,263,355,309,91,48,3,47,78,5,0,706,357,399,79,312,79,141,171,236,21,0,1,9,162
TMEM169,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
TMEM184C,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
TMEM204,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
TMEM214,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
TMEM216,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
TMEM220,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
TMEM243,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
TMEM38A,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
TMEM39A,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
TMIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMOD1,307,152,60,18,7,1,5,85,0,19,0,0,0,0,1,0,0,0,0,0,0,24,289,488,621,42,91,4,1,0,0,2,0,172,8,0,504,52,50,90,137,178,154,39,25,2,28,36,2,0,379,177,200,30,178,39,45,68,117,11,0,1,8,88
TMTC2,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
TNFAIP8,3139,1480,1130,270,93,10,52,787,0,194,0,0,0,0,5,14,0,0,0,1,0,468,1915,3811,6245,389,2102,13,3,18,0,6,0,5667,117,23,8070,1201,645,1421,1175,1299,1394,583,874,26,1240,730,38,4,6429,1996,3249,1498,5313,1095,5529,3518,2176,299,3,49,76,2234
