,B_c01-TCL1A,B_c02-MS4A1-CD27,B_c03-CD27-AIM2,B_c04-SOX5-TNFRSF1B,B_c05-MZB1-XBP1,B_c06-MKI67,DC_c1-CLEC9A,DC_c2-CD1C,DC_c3-LAMP3,DC_c4-LILRA4,Epi-AT2,Epi-Ciliated,Epi-Secretory,Epi-Squamous,Macro_c1-C1QC,Macro_c2-CCL3L1,Macro_c3-EREG,Macro_c4-DNAJB1,Macro_c5-WDR74,Macro_c6-VCAN,Mast,Mega,Mono_c1-CD14-CCL3,Mono_c2-CD14-HLA-DPB1,Mono_c3-CD14-VCAN,Mono_c4-CD14-CD16,Mono_c5-CD16,Neu_c1-IL1B,Neu_c2-CXCR4(low),Neu_c3-CST7,Neu_c4-RSAD2,Neu_c5-GSTP1(high)OASL(low),Neu_c6-FGF23,NK_c01-FCGR3A,NK_c02-NCAM1,NK_c03-MKI67,T_CD4_c01-LEF1,T_CD4_c02-AQP3,T_CD4_c03-ITGA4,T_CD4_c04-ANXA2,T_CD4_c05-FOS,T_CD4_c06-NR4A2,T_CD4_c07-AHNAK,T_CD4_c08-GZMK-FOS_h,T_CD4_c09-GZMK-FOS_l,T_CD4_c10-IFNG,T_CD4_c11-GNLY,T_CD4_c12-FOXP3,T_CD4_c13-MKI67-CCL5_l,T_CD4_c14-MKI67-CCL5_h,T_CD8_c01-LEF1,T_CD8_c02-GPR183,T_CD8_c03-GZMK,T_CD8_c04-COTL1,T_CD8_c05-ZNF683,T_CD8_c06-TNF,T_CD8_c07-TYROBP,T_CD8_c08-IL2RB,T_CD8_c09-SLC4A10,T_CD8_c10-MKI67-GZMK,T_CD8_c11-MKI67-FOS,T_CD8_c12-MKI67-TYROBP,T_CD8_c13-HAVCR2,T_gdT_c14-TRDV2
SH3RF3,3962,1821,1238,321,219,24,23,577,0,217,0,0,0,0,16,13,0,2,104,0,0,887,1458,4920,8189,846,1464,25,4,0,0,2,0,4087,77,44,6341,1192,866,1381,915,883,1000,390,851,10,1048,824,93,14,4364,1428,3349,1362,4062,731,4510,2187,1650,240,6,92,75,1379
SH3TC1,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SHARPIN,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SHB,1936,972,615,155,49,0,9,260,0,109,0,0,0,0,9,6,0,0,4,0,0,589,429,2532,4500,418,774,7,0,0,0,2,0,2379,33,22,3834,716,555,895,357,402,477,136,391,3,295,501,40,6,2451,901,1477,483,1593,264,1701,910,909,98,3,30,45,918
SHISA4,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SHISA7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIGLEC12,2872,1122,849,249,191,15,17,377,0,136,0,0,0,0,5,8,0,0,10,0,0,450,640,3729,6365,557,1031,11,0,0,0,2,0,3520,63,24,3802,720,522,850,660,564,623,270,570,2,613,504,60,11,3589,1026,2544,1012,3258,575,3848,1531,1481,208,5,78,62,1371
SKP2,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SLAMF7,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SLAMF8,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SLC15A3,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SLC25A13,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SLC25A14,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SLC25A25,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SLC25A34,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SLC25A37,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SLC25A39,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SLC25A43,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SLC2A14,5158,2023,1392,377,263,29,24,624,0,273,0,0,0,0,16,21,0,2,107,0,0,931,1729,5632,9309,951,1633,32,4,0,0,2,0,5246,86,46,7415,1388,985,1630,1289,1217,1281,515,996,10,1296,985,114,16,5768,1802,4019,1644,5313,952,5957,2807,2314,272,9,121,95,1891
SLC2A3,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SLC2A8,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SLC34A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC35B3,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SLC35G1,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SLC38A5,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SLC39A9,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SLC43A3,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SLC4A10,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SLC5A2,5077,1886,1461,415,261,32,26,658,0,228,0,0,0,0,9,19,0,2,106,0,0,820,1625,6322,11279,1002,1893,29,4,0,0,2,0,5587,83,54,7456,1528,952,1650,1331,1167,1235,506,1001,10,1253,995,121,15,5945,1832,4091,1626,5467,946,6318,2955,2262,292,13,122,97,1890
SLC6A16,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SLC6A8,3347,1642,1099,287,96,13,19,490,0,164,0,0,0,0,16,12,0,2,6,0,0,885,1231,5421,9385,802,1500,21,2,0,0,2,0,4011,58,46,6134,1239,817,1329,797,785,866,314,752,8,833,796,82,13,4088,1370,3133,1147,3760,597,3275,1987,1486,219,7,82,62,1218
SLC7A6,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SLC9A9,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SLIT1,3901,1625,1090,289,182,22,17,512,0,200,0,0,0,0,12,14,0,2,7,0,0,829,1318,4674,7773,720,1334,24,2,0,0,2,0,3636,62,35,5728,1044,763,1230,880,832,849,300,713,8,922,734,79,13,4260,1379,2864,1126,3400,624,4068,1940,1541,181,5,79,81,1470
SMAD9,5657,2320,1615,450,268,32,27,685,0,273,0,0,0,0,17,21,0,2,107,0,0,989,1758,6972,12100,1069,1969,32,4,0,0,2,0,5896,87,56,7952,1574,996,1707,1383,1244,1295,518,1022,10,1311,1038,123,16,6166,1936,4290,1744,5737,1004,6590,3042,2379,301,13,131,99,1940
SMIM1,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SMIM10L2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNAPC2,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SNCA,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SND1,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SNX24,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SOBP,5158,2023,1392,377,263,29,24,624,0,273,0,0,0,0,16,21,0,2,107,0,0,931,1729,5632,9309,951,1633,32,4,0,0,2,0,5246,86,46,7415,1388,985,1630,1289,1217,1281,515,996,10,1296,985,114,16,5768,1802,4019,1644,5313,952,5957,2807,2314,272,9,121,95,1891
SOX12,5657,2320,1615,450,268,32,27,685,0,273,0,0,0,0,17,21,0,2,107,0,0,989,1758,6972,12100,1069,1969,32,4,0,0,2,0,5896,87,56,7952,1574,996,1707,1383,1244,1295,518,1022,10,1311,1038,123,16,6166,1936,4290,1744,5737,1004,6590,3042,2379,301,13,131,99,1940
SPAG8,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SPECC1,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SPEG,5657,2320,1615,450,268,32,27,685,0,273,0,0,0,0,17,21,0,2,107,0,0,989,1758,6972,12100,1069,1969,32,4,0,0,2,0,5896,87,56,7952,1574,996,1707,1383,1244,1295,518,1022,10,1311,1038,123,16,6166,1936,4290,1744,5737,1004,6590,3042,2379,301,13,131,99,1940
SPIB,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SPIRE1,5056,2202,1546,430,243,29,26,664,0,248,0,0,0,0,17,19,0,2,104,0,0,974,1626,6571,11484,1011,1901,29,4,0,0,2,0,4800,79,55,7202,1478,934,1590,1142,1062,1166,461,940,10,1197,960,106,14,5134,1692,3836,1544,4919,857,5332,2617,2036,277,11,112,82,1608
SPTB,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SQSTM1,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SRRM1,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SRSF3,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SRSF4,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SSBP2,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SSPN,5246,1910,1478,421,273,33,29,684,0,250,0,0,0,0,10,19,0,2,110,0,0,872,1664,6654,11834,1054,2018,29,4,0,0,2,0,5706,83,55,7535,1535,960,1668,1345,1180,1243,507,1004,10,1261,1007,121,15,6011,1841,4111,1647,5519,957,6395,3004,2274,296,13,131,97,1944
ST6GALNAC4,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
ST7,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
STAP1,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
STAP2,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
STARD4,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
STARD8,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
STAU1,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
STEAP3,5713,2305,1604,445,263,31,30,709,0,289,0,0,0,0,18,21,0,2,111,0,0,1031,1789,7282,12586,1103,2072,32,4,0,0,2,0,5056,85,56,7863,1553,994,1704,1365,1230,1292,513,996,10,1262,1028,113,16,6054,1906,4097,1663,5236,932,5897,2772,2346,289,11,131,94,1906
STK10,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
STMN3,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
STYK1,5077,1886,1461,415,261,32,26,658,0,228,0,0,0,0,9,19,0,2,106,0,0,820,1625,6322,11279,1002,1893,29,4,0,0,2,0,5587,83,54,7456,1528,952,1650,1331,1167,1235,506,1001,10,1253,995,121,15,5945,1832,4091,1626,5467,946,6318,2955,2262,292,13,122,97,1890
SUMO4,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SUSD1,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SUSD3,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
SYTL3,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
TAF11,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
TAF4B,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
TCEANC2,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
TCF7,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
TCFL5,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
TEAD3,398,213,211,44,26,0,0,45,0,1,0,0,0,0,0,0,0,0,1,0,0,214,84,666,1114,112,142,3,0,0,0,1,0,494,8,7,545,133,141,180,69,84,132,63,159,0,105,70,10,3,237,219,454,154,252,62,487,145,451,36,1,10,11,599
TEC,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
TERT,515,190,162,33,14,0,5,86,0,25,0,0,0,0,0,0,0,0,2,0,0,184,48,420,1160,105,307,0,0,0,0,0,0,863,3,5,1770,362,255,416,153,192,192,38,126,2,80,247,22,2,898,347,383,95,422,75,655,519,116,16,2,8,17,172
TEX22,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
TFDP1,5826,2344,1632,456,280,33,30,711,0,295,0,0,0,0,18,21,0,2,111,0,0,1041,1797,7304,12655,1121,2094,32,4,0,0,2,0,6015,87,57,8031,1581,1004,1725,1397,1257,1303,519,1025,10,1319,1050,123,16,6232,1945,4310,1765,5789,1015,6667,3091,2391,305,13,140,99,1994
THEM5,3580,1543,1207,315,212,27,15,444,0,138,0,0,0,0,7,6,0,2,8,0,0,655,982,4740,8728,645,1347,16,2,0,0,1,0,4478,58,40,5437,1161,724,1167,931,812,852,326,715,6,876,705,95,13,4072,1318,2938,1211,3600,628,5029,2156,1536,224,11,85,77,1495
